file,SDMatte_MSE,SDMatte_SAD,SDMatte_MAD,MAM_MSE,MAM_SAD,MAM_MAD,ZIM_MSE,ZIM_SAD,ZIM_MAD,avg_MSE,avg_SAD,avg_MAD,mse_std
130.png,0.004180019808383872,9.53498039215686,0.009093265907437191,0.004486319436700652,18.283850980392163,0.01743683908499924,0.006128218378391875,13.180941176470588,0.01257032506606158,0.0049315192078254666,13.666590849673204,0.013033476686166003,0.0008553835569312349
131.png,0.007329284802898451,13.756243137254895,0.01311897577023973,0.008157076646804073,34.244803921568646,0.032658389970368046,0.00839049907245805,14.951823529411765,0.01425917008343865,0.007958953507386858,20.984290196078437,0.020012178608015477,0.00045532663386381423
132.png,0.006424831447579319,12.254419607843138,0.01168672524246515,0.03504287423467873,83.26566274509804,0.07940832399854474,0.005214806043015495,12.14333725490196,0.011580788855459176,0.015560837241757849,35.88780653594771,0.034225279365489684,0.013784734658674082
133.png,0.011343082118520179,21.01033333333334,0.02003701527913412,0.013979910733561383,38.69287058823528,0.03690039690803078,0.008547005732212554,18.687619607843143,0.017821902854769842,0.011289999528098038,26.13027450980392,0.024919771680644912,0.0022182917616151883
134.png,0.0028546361985549427,6.616149019607844,0.006309651393516392,0.0039036783572574275,15.93447843137255,0.015196302825329352,0.003332287613495823,8.760231372549018,0.00835440766577627,0.003363534056436064,10.43695294117647,0.009953453961540673,0.0004288392222664228
135.png,0.03208437912650222,65.57631372549018,0.06253844616459864,0.09498859506714855,163.93675294117656,0.15634227079503685,0.36202284541967905,387.63981568627486,0.3696821362364529,0.16303193987110995,205.71762745098053,0.19618761773202945,0.14303209538201914
136.png,0.025209423550639133,41.58023137254901,0.03965399873022939,0.06308455425058591,102.50681960784317,0.09775812111648861,0.028585580065359474,47.678870588235306,0.04547011431525736,0.03895985262219484,63.921973856209156,0.060960744720658454,0.01711433180499399
137.png,0.08595368172287349,147.53938431372544,0.1407045214783911,0.0865742634205303,168.9083490196078,0.16108355428658278,0.44791984417309283,488.7617333333333,0.4661195119222005,0.20681592977216554,268.40315555555554,0.2559691958957248,0.17048640109013216
138.png,0.10025627153829998,137.99578823529407,0.13160303901223572,0.06921128693565586,125.27945490196082,0.11947579851337511,0.13531488375313602,231.725462745098,0.2209906222773533,0.10159414740903061,165.00023529411763,0.15735648660098803,0.02700325674106867
139.png,0.005508720092890767,19.15860784313726,0.01827107223809935,0.1632673825561336,266.09710980392174,0.2537699792899339,0.006204927775182438,15.948592156862734,0.015209762722838149,0.05832701014140227,100.40143660130724,0.09575027141695713,0.07420459329085184
14.png,0.17204093044329402,202.6444,0.19325675964355468,0.3867556085260225,433.5069843137253,0.41342447692272694,0.19738653616371726,218.40195686274504,0.2082843369128657,0.2520610250443446,284.8511137254901,0.27165519115971576,0.09580387273595574
140.png,0.7456383698905992,856.3374274509806,0.8166670107374007,0.011329891332430534,25.653564705882346,0.024465145784265847,0.016897209516537722,21.07310588235294,0.020096879846909468,0.25795515691318915,301.02136601307194,0.287076345456192,0.34485159699298495
141.png,0.04218725966380586,62.48627843137256,0.059591558867809834,0.04857610588851041,102.62557647058826,0.0978713764863856,0.05993005722497623,65.87889411764705,0.06282700931324678,0.05023114092576417,76.99691633986929,0.07342998155581407,0.007337396089216365
142.png,0.09075876887877689,296.58023921568633,0.28284095689362176,0.0018654123502069135,9.83435686274509,0.009378773558373537,0.0013367336028266622,2.0981647058823527,0.0020009657915900734,0.03132030494393682,102.8375869281046,0.09807356541452845,0.04202989508674705
143.png,0.01999866154137962,39.903266666666646,0.03805472056070962,0.01797516885513253,48.51307843137254,0.046265676909801996,0.01934598231214783,27.926776470588237,0.026633049460018383,0.01910660423621999,38.781040522875806,0.03698448231017667,0.0008432504808774395
144.png,0.019721710926658698,120.86027450980393,0.11526133967380899,0.2638031230106668,308.51325882352944,0.29422117121079394,0.02464909909551578,29.47552156862745,0.02811004788267846,0.10272464434428041,152.94968496732028,0.14586418625576045,0.11391744673417314
145.png,0.12483403162972742,159.18124705882346,0.15180706697351787,0.09970532229202429,161.02832549019607,0.15356857823390585,0.2838728223842459,324.7035333333333,0.30966142018636067,0.16947072543533256,214.97103529411763,0.20501235513126148,0.08154239326050436
146.png,0.006267322700145565,15.04976078431373,0.014352570328057986,0.009992779369126912,42.785611764705884,0.04080353905172909,0.05665735059222638,89.27410196078436,0.08513841816023289,0.02430581755383295,49.036491503267996,0.04676484251333999,0.022926491580684712
147.png,0.03173903698831371,72.9267568627451,0.06954837499880323,0.4284095771199966,476.660462745098,0.4545788409663181,0.0634391564820556,97.41315686274507,0.09290042578005321,0.1745292568634553,215.6667921568627,0.20567588058172484,0.17998636458382497
148.png,0.006112573470394688,13.19377647058823,0.012582565756405095,0.06557086118868978,133.73094117647062,0.12753576390883506,0.005411209918956768,10.819847058823525,0.0103186102474437,0.02569821485934708,52.58152156862746,0.05014564663756129,0.028195672501129865
149.png,0.06401407997867593,75.61132549019607,0.0721085791494332,0.030105164647789832,74.39676862745102,0.0709502874636183,0.11315677136835889,125.49603921568631,0.11968234941071158,0.06909200533160821,91.83471111111113,0.08758040534125437,0.034095271804503745
15.png,0.03984398398569846,89.77862745098035,0.08561957116220507,0.034876014287084034,80.53446666666669,0.07680365244547528,0.27246904181774106,290.0549647058822,0.27661797018612116,0.11572968003017452,153.45601960784307,0.14634706459793384,0.11085002129277151
150.png,0.007102603582362402,14.426274509803925,0.013757967481426167,0.03874057306321208,85.46765098039215,0.08150830362357345,0.006010113649760611,14.290972549019607,0.013628933476466758,0.01728443009844503,38.06163267973856,0.03629840152715546,0.01517833844126998
